,FEATTYPE,SCALE,elevation,aspect,slope,Years_befo,NDVI,distance,total_curv,plan_curv,prof_curv,Main_Rock__Granitic Rocks,Main_Rock__Granodiorite,"Main_Rock__Graphitic siltstone, sandstone and marble","Main_Rock__Quartz sandstone, siltstone with conglomerate",Main_Rock__Red conglomerate and coarse sandstone with siltstone,"Main_Rock__Sandstone, siltstone and mudstone","Main_Rock__Superficial Deposits (Silt, sand and gravel)",Main_Rock__Tuff and Lava,Period_Carboniferous,Period_Cretaceous,Period_Devonian,Period_Jurassic,Period_Quaternary,landuse_Agriculture,landuse_Grassland,landuse_Shrubland,landuse_Wetland,landuse_forest,landuse_urban,landuse_water,FACAFF_0,FACAFF_1,FACAFF_2,FACAFF_3,FACAFF_4,Year
1886,1,7.0,29,238.815,6.84559,145-199,0.232251,409.3838418,1.03203,0.472768,-0.559261,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,145.0
1887,1,1.5,446,236.31,6.11829,145-199,0.296288,82.03327717,-0.0737164,0.0122861,0.0860024,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
1888,1,10.0,40,308.32,12.0562,145-199,0.253233,81.92782698,-0.0614303,0.0106892,0.0721195,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
1889,1,3.0,42,166.855,13.0478,145-199,0.391952,273.8724454,0.122861,0.197582,0.0747219,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
1890,1,2.0,34,165.364,12.3679,145-199,0.274355,53.58330028,-0.0368582,0.0378367,0.0746949,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
1891,1,20.0,54,152.482,14.2767,145-199,0.244738,50.00725743,-0.0860024,-0.038091,0.0479114,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,145.0
1892,1,0.0,45,140.29,5.91706,145-199,0.344314,23.9989036,0.356296,0.286797,-0.0694984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
1893,1,5.0,45,140.29,5.91706,145-199,0.346528,26.5357025,-0.34401,-0.0477209,0.296289,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
1894,0,70.0,37,222.274,6.87303,145-199,0.326481,48.90232699,-0.233435,-0.17295,0.0604852,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
1895,1,1.5,24,252.255,4.05792,145-199,0.229014,1.408086627,-0.159719,0.0153556,0.175074,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1896,0,200.0,77,166.665,20.5548,145-199,0.413108,76.37245573,0.294865,0.374146,0.0792801,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,145.0
1897,1,1.0,37,308.29,14.6655,145-199,0.289961,539.5227121,-0.540587,-0.225678,0.314909,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
1898,1,2.0,20,305.38,6.52417,145-199,0.253253,32.70018446,0.122861,0.106999,-0.0158611,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
1899,0,16.0,48,343.575,13.6977,145-199,0.224876,65.5920852,-0.0737164,0.0340229,0.107739,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,145.0
1900,1,3.0,39,150.767,9.5809,145-199,0.366103,69.70523687,-0.0737164,0.0340229,0.107739,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
1901,1,5.0,70,85.2364,1.86402,145-199,0.235285,5.539035889,-0.258007,0.00952214,0.267529,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
1902,1,4.0,117,126.87,11.4588,145-199,0.390028,109.4045472,0.221149,0.104511,-0.116638,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,145.0
1903,0,160.0,63,266.455,8.69854,145-199,0.326095,83.11742014,-0.0860024,-0.0122861,0.0737164,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,145.0
1904,0,25.0,10,162.378,6.87217,145-199,0.312155,290.956962,0.307151,0.15817,-0.148981,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,145.0
1905,1,3.0,41,249.341,5.03461,145-199,0.199789,314.290934,-0.159719,-0.0370147,0.122704,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1906,1,11.0,15,229.185,4.49219,145-199,0.306666,115.2332585,-0.122861,-0.0388575,0.0840031,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
1907,0,150.0,41,177.479,12.1379,145-199,0.354967,372.3177144,-0.565159,-0.501087,0.064072,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
1908,0,4.0,98,168.009,17.3393,145-199,0.342598,59.38708841,-0.761736,-0.329881,0.431855,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,145.0
1909,1,20.0,67,177.064,11.9195,145-199,0.350759,920.2371126,-0.516015,-0.317611,0.198403,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
1910,1,0.5,37,23.7763,11.9237,145-199,0.248676,277.9354806,-0.626589,-0.407888,0.218701,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,145.0
1911,0,2.0,18,180.0,4.17365,145-199,0.330533,47.39105434,-0.0122861,-0.0106762,0.0016099,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
1912,0,3.0,34,298.369,8.73122,145-199,0.291875,282.4841562,0.724878,0.410182,-0.314695,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1913,0,15.0,28,94.3987,6.03471,145-199,0.345802,475.0147927,0.184291,0.142051,-0.0422398,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,145.0
1914,0,45.0,63,266.455,8.69854,145-199,0.296905,195.626608,0.675733,0.353073,-0.32266,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
1915,1,0.3,142,258.311,13.502,145-199,0.336838,116.9432656,0.258007,0.240693,-0.0173139,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
1916,1,5.0,179,189.591,26.3241,145-199,0.390715,265.9261516,0.835452,0.489203,-0.346249,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
1917,0,7.0,30,154.29,2.31895,145-199,0.196452,40.94670197,-0.221149,-0.203483,0.0176665,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1918,1,5.0,16,286.928,1.86081,145-199,0.272381,46.12420407,-0.245721,-0.0178725,0.227849,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
1919,1,5.0,19,296.565,1.38478,145-199,0.296656,1039.827844,-0.884596,-0.458425,0.426171,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1920,1,5.0,41,190.62,7.51903,145-199,0.361291,566.9465025,0.0122861,0.0245721,0.0122861,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1921,1,45.0,24,147.095,1.56738,145-199,0.283531,84.20359875,-0.0737164,0.0677623,0.141479,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1922,1,10.0,28,287.021,3.96137,145-199,0.27184,228.2419842,0.196577,0.262276,0.0656988,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,145.0
1923,1,4.0,10,146.821,9.53195,145-199,0.117346,316.7131075,0.663447,0.672594,0.00914729,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1924,0,4.0,24,318.752,6.66351,145-199,0.32173,783.9697169,0.147433,0.0531986,-0.0942341,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
1925,1,5.0,18,180.0,4.17365,145-199,0.223561,770.4078764,-0.208863,0.0588571,0.26772,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1926,1,10.0,5,126.87,2.32153,145-199,0.241388,52.76295032,-0.196577,-0.0294865,0.16709,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,145.0
1927,1,3.0,101,304.315,11.6484,145-199,0.21147,145.0980325,0.577445,0.114188,-0.463257,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
1928,1,3.0,73,195.536,18.6766,145-199,0.291843,123.0005005,-0.270293,-0.144511,0.125783,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,145.0
1929,1,5.0,135,326.968,22.9732,145-199,0.198172,782.6154206,-0.196577,-0.00105914,0.195518,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
1930,1,0.5,19,300.466,6.08539,145-199,0.250437,47.09770579,0.614303,0.376418,-0.237885,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1931,1,0.3,239,135.816,28.2391,145-199,0.322405,48.16953962,-0.307151,-0.0822777,0.224874,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
1932,0,15.0,39,150.767,9.5809,145-199,0.397934,593.9297749,-0.0491442,-0.00697561,0.0421686,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1933,1,5.0,82,0.353672,23.646,145-199,0.308431,324.8331151,-0.122861,0.00384759,0.126708,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
1934,1,5.0,82,0.353672,23.646,145-199,0.308431,160.7850994,-0.0368582,0.222624,0.259483,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
1935,1,100.0,64,332.295,18.4831,145-199,0.233802,225.2408628,-0.442298,-0.183801,0.258497,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
1936,0,2.0,81,146.129,13.3669,145-199,0.280134,515.6823054,0.0982885,0.123903,0.025615,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,145.0
1937,0,20.0,103,299.055,11.7882,145-199,0.299269,52.28805499,-0.417726,-0.153576,0.26415,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
1938,0,30.0,28,287.021,3.96137,145-199,0.27184,318.2157279,-0.0245721,0.149198,0.17377,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,145.0
1939,1,4.0,120,166.171,10.255,145-199,0.388113,390.6182007,-0.258007,0.0120898,0.270097,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1940,1,1.0,107,257.171,7.96853,145-199,0.228579,577.9535145,-0.393154,-0.103619,0.289535,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,145.0
1941,1,0.4,99,151.614,13.8906,145-199,0.339054,65.99314161,-0.0368582,0.0368582,0.0737164,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
1942,0,1.0,148,161.928,7.69073,145-199,0.25932,185.2533166,-0.0860024,0.0361355,0.122138,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,145.0
1943,1,100.0,325,335.497,12.315,145-199,0.19599,247.9727422,-0.196577,-0.117946,0.0786308,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1944,1,1.0,72,178.636,12.7944,145-199,0.330687,329.7391307,-0.184291,-0.190116,-0.00582551,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
1945,1,1.0,120,166.171,10.255,145-199,0.388113,914.7615616,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1946,1,0.3,99,191.004,21.6273,145-199,0.22174,371.4323334,-0.331724,-0.317516,0.014208,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
1947,1,40.0,377,12.2648,9.03637,145-199,0.218015,45.95144801,-0.0614303,-0.037004,0.0244263,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1948,1,10.0,204,26.7675,9.7054,145-199,0.307521,160.7850994,-0.0368582,0.222624,0.259483,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1949,1,0.1,44,202.834,21.307,145-199,0.229471,1178.877845,0.0614303,0.0408032,-0.0206271,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,145.0
1950,0,10.0,167,297.496,14.6014,145-199,0.336341,509.8055195,0.0491442,0.122013,0.0728686,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
1951,1,30.0,250,20.8978,17.6527,145-199,0.195983,609.7371948,-0.110575,-0.265173,-0.154599,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1952,1,10.0,225,0.0,16.4147,145-199,0.110682,496.9551341,-0.638875,-0.417273,0.221602,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1953,1,13.0,258,2.03733,18.8862,145-199,0.110682,441.5849222,-0.0491442,-0.21632,-0.167176,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1954,1,4.0,47,264.806,2.56391,145-199,0.289092,119.5395726,0.122861,0.296807,0.173946,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1955,0,15.0,5,69.6236,2.88838,145-199,0.246938,210.4831306,0.110575,0.148463,0.0378889,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1956,0,40.0,7,8.74616,2.03592,145-199,0.379266,219.1002971,0.430012,0.296173,-0.133839,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1957,0,2.0,72,178.636,12.7944,145-199,0.330687,497.9017171,0.430012,0.249844,-0.180168,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
1958,0,15.0,24,199.231,7.01692,145-199,0.185589,1175.416505,0.221149,0.202106,-0.0190434,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
1959,1,15.0,58,158.72,7.84435,145-199,0.299514,501.5534237,0.0122861,-0.00718262,-0.0194687,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,145.0
1960,1,15.0,21,259.509,2.12509,145-199,0.291259,103.6061843,-0.122861,0.0122861,0.135147,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1961,0,2.0,110,260.754,6.71543,145-199,0.271595,388.890034,0.0491442,0.123465,0.0743206,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1962,1,0.0,30,343.811,9.8977,145-199,0.15929,1185.837045,-0.258007,-0.117541,0.140466,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,145.0
1963,0,7.0,27,186.34,1.40198,145-199,0.118661,506.005408,0.430012,0.249844,-0.180168,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1964,1,5.0,27,122.8,4.13783,145-199,0.241594,700.975791,-0.135147,-0.0646817,0.0704649,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,145.0
1965,1,3.0,228,38.8448,11.0928,145-199,0.170403,280.9432997,-0.614303,-0.221149,0.393154,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1966,1,25.0,236,49.7148,10.5369,145-199,0.255037,479.4548835,-0.331724,-0.056297,0.275427,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1967,0,15.0,58,182.42,10.872,145-199,0.379965,526.7396466,-0.208863,0.0625136,0.271377,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1968,0,30.0,40,169.875,8.74053,145-199,0.403575,19.50686325,0.196577,0.141967,-0.05461,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1969,0,1.0,13,189.669,10.4846,145-199,0.320022,527.6926235,-0.208863,0.0625136,0.271377,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1970,0,0.7,65,92.4896,5.33205,145-199,0.200654,213.3873714,-0.270293,-0.192783,0.0775106,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1971,1,4.0,141,187.989,17.2824,145-199,0.333691,101.9764262,-0.589731,-0.313506,0.276225,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
1972,0,20.0,120,159.254,20.8815,145-199,0.369217,92.22768914,-0.0491442,-0.0840299,-0.0348856,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
1973,0,35.0,120,159.254,20.8815,145-199,0.376177,397.1494797,0.356296,0.1974,-0.158895,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1974,1,1.5,38,133.995,6.21782,145-199,0.274276,339.7685658,-0.122861,0.00384759,0.126708,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,145.0
1975,0,90.0,53,92.1211,8.30908,145-199,0.280899,148.6595992,-0.122861,-0.0243358,0.0985247,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1976,0,250.0,236,26.1255,13.2954,145-199,0.2153,75.10456067,0.552873,0.306686,-0.246187,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1977,0,100.0,70,85.2364,1.86402,145-199,0.31137,1244.640661,0.221149,0.202106,-0.0190434,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
1978,1,5.0,42,274.128,7.48702,145-199,0.29059,112.887877,-0.0245721,0.0269348,0.0515069,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1979,0,60.0,81,321.242,7.01441,145-199,0.210218,50.70284286,0.122861,0.0712591,-0.0516015,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1980,0,30.0,198,115.641,8.52497,145-199,0.26192,255.9364398,-0.172005,-0.235659,-0.0636542,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1981,0,1.0,103,116.159,23.0775,145-199,0.327066,709.2916857,-0.0122861,-0.00608867,0.00619739,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
1982,1,7.0,24,309.56,4.60975,145-199,0.145925,890.9142035,-0.294865,-0.00172669,0.293139,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1983,0,0.3,258,35.2176,26.8465,145-199,0.241792,477.6059574,0.0122861,-0.00718262,-0.0194687,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,145.0
1984,0,1.0,2,177.073,4.53879,145-199,0.245907,112.1531455,-0.491442,-0.221748,0.269694,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1985,0,0.0,143,218.056,16.7168,145-199,0.348805,136.8200858,0.0368582,0.103992,0.0671333,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1986,0,1.0,114,86.1859,10.3614,145-199,0.301887,141.9410859,-0.172005,0.279463,0.451468,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1987,0,4.0,62,37.4836,15.5138,145-199,0.297639,121.909028,-0.0737164,-0.0476988,0.0260175,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
1988,0,20.0,24,107.7,7.59499,145-199,0.282191,160.3282214,-0.122861,-0.0243358,0.0985247,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,145.0
1989,1,13.0,344,348.566,13.7885,145-199,0.218132,539.0888356,-0.0491442,-0.0276436,0.0215006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1990,1,1.5,38,99.0579,10.6939,145-199,0.179464,147.4764008,-0.172005,0.279463,0.451468,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1991,1,6.0,49,322.888,17.7589,145-199,0.252181,449.0297508,-0.147433,-0.0849746,0.0624581,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1992,1,1.2,38,99.0579,10.6939,145-199,0.19284,286.4319943,-0.0245721,0.0906572,0.115229,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1993,1,10.0,20,297.35,2.52632,145-199,0.299684,330.3453021,-0.270293,-0.133087,0.137206,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1994,0,12.0,33,104.826,5.43004,145-199,0.237264,774.0051816,0.147433,0.0531986,-0.0942341,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,145.0
1995,1,3.0,56,136.389,17.5065,145-199,0.166394,79.25673564,-0.270293,-0.150504,0.119789,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
1996,1,6.0,61,28.1786,4.90685,145-199,0.13478,362.6141789,-0.258007,0.0025179,0.260525,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
1997,1,20.0,358,299.63,22.6946,145-199,0.267646,25.45763708,-0.0614303,0.0701212,0.131552,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
1998,0,3.0,17,56.3099,1.67452,145-199,0.239046,462.2351381,-0.159719,-0.0600204,0.0996984,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
1999,1,1.5,8,355.426,3.87777,145-199,0.230492,254.8092297,-0.0368582,-0.00446259,0.0323956,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
2000,0,30.0,63,313.958,6.00134,145-199,0.295104,480.2816537,0.0122861,-0.00718262,-0.0194687,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,145.0
2001,1,4.0,123,15.9751,19.7196,145-199,0.251469,156.7152405,0.307151,0.25052,-0.0566313,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
2002,0,33.0,56,297.255,5.72921,145-199,0.301193,903.3840109,0.0,0.0245721,0.0245721,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
2003,0,6.0,42,77.9694,14.1899,145-199,0.233568,46.80734725,-0.245721,-0.0178725,0.227849,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
2004,1,8.0,41,145.204,5.5455,145-199,0.328166,6.019438311,0.270293,0.266459,-0.0038345,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0
2005,1,25.0,11,196.46,7.06864,145-199,0.293204,364.1730179,-0.270293,0.0868457,0.357139,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
2006,1,10.0,124,42.003,20.0784,145-199,0.330239,367.3355587,-0.540587,-0.414488,0.126098,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
2007,1,4.0,17,254.055,5.61867,145-199,0.278422,453.3478292,0.233435,0.17318,-0.0602547,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
2008,1,60.0,118,214.551,25.369,145-199,0.363297,54.69434079,0.0245721,0.0184291,-0.00614303,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
2009,0,80.0,128,156.591,25.7805,145-199,0.415872,727.8876341,-0.0122861,-0.00608867,0.00619739,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,145.0
2010,1,2.0,38,98.9356,12.271,145-199,0.347402,192.2251062,-0.159719,-0.0829882,0.0767306,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,145.0
2011,1,7.0,37,291.501,13.4768,145-199,0.232788,383.7557135,-0.270293,-0.0174961,0.252797,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,145.0
2012,1,15.0,101,158.59,25.5268,145-199,0.400994,390.1024427,-0.0245721,0.149198,0.17377,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145.0
